"year","loans","county_name","state_name"
"2008","4427","Montgomery County","Ohio"
"2008","8006","Montgomery County","Pennsylvania"
"2008","2362","Montgomery County","Tennessee"
"2008","6248","Montgomery County","Texas"
"2008","700","Montgomery County","Virginia"
"2008","37","Montmorency County","Michigan"
"2008","156","Montour County","Pennsylvania"
"2008","351","Montrose County","Colorado"
"2008","47","Moody County","South Dakota"
"2008","800","Moore County","North Carolina"
"2008","27","Moore County","Tennessee"
"2008","135","Moore County","Texas"
"2008","1","Mora County","New Mexico"
"2008","186","Morehouse Parish","Louisiana"
"2008","1144","Morgan County","Alabama"
"2008","170","Morgan County","Colorado"
"2008","101","Morgan County","Georgia"
"2008","182","Morgan County","Illinois"
"2008","687","Morgan County","Indiana"
"2008","11","Morgan County","Kentucky"
"2008","46","Morgan County","Missouri"
"2008","36","Morgan County","Ohio"
"2008","82","Morgan County","Tennessee"
"2008","80","Morgan County","Utah"
"2008","132","Morgan County","West Virginia"
"2008","106","Morovis Municipio","Puerto Rico"
"2008","17","Morrill County","Nebraska"
"2008","20","Morris County","Kansas"
"2008","4299","Morris County","New Jersey"
"2008","72","Morris County","Texas"
"2008","151","Morrison County","Minnesota"
"2008","173","Morrow County","Ohio"
"2008","31","Morrow County","Oregon"
"2008","26","Morton County","Kansas"
"2008","363","Morton County","North Dakota"
"2008","1","Motley County","Texas"
"2008","72","Moultrie County","Illinois"
"2008","35","Mountrail County","North Dakota"
"2008","252","Mower County","Minnesota"
"2008","102","Muhlenberg County","Kentucky"
"2008","6952","Multnomah County","Oregon"
"2008","160","Murray County","Georgia"
"2008","26","Murray County","Minnesota"
"2008","69","Murray County","Oklahoma"
"2008","269","Muscatine County","Iowa"
"2008","1535","Muscogee County","Georgia"
"2008","1005","Muskegon County","Michigan"
"2008","327","Muskingum County","Ohio"
"2008","484","Muskogee County","Oklahoma"
"2008","45","Musselshell County","Montana"
"2008","260","Nacogdoches County","Texas"
"2008","166","Naguabo Municipio","Puerto Rico"
"2008","6","Nance County","Nebraska"
"2008","44","Nantucket County","Massachusetts"
"2008","809","Napa County","California"
"2008","47","Naranjito Municipio","Puerto Rico"
"2008","631","Nash County","North Carolina"
"2008","580","Nassau County","Florida"
"2008","8488","Nassau County","New York"
"2008","189","Natchitoches Parish","Louisiana"
"2008","1202","Natrona County","Wyoming"
"2008","326","Navajo County","Arizona"
"2008","223","Navarro County","Texas"
"2008","367","Nelson County","Kentucky"
"2008","14","Nelson County","North Dakota"
"2008","69","Nelson County","Virginia"
"2008","57","Nemaha County","Kansas"
"2008","36","Nemaha County","Nebraska"
"2008","80","Neosho County","Kansas"
"2008","52","Neshoba County","Mississippi"
"2008","7","Ness County","Kansas"
"2008","24","Nevada County","Arkansas"
"2008","543","Nevada County","California"
"2008","5011","New Castle County","Delaware"
"2008","1921","New Hanover County","North Carolina"
"2008","6579","New Haven County","Connecticut"
"2008","255","New Kent County","Virginia"
"2008","2069","New London County","Connecticut"
"2008","54","New Madrid County","Missouri"
"2008","8357","New York County","New York"
"2008","269","Newaygo County","Michigan"
"2008","144","Newberry County","South Carolina"
"2008","404","Newport County","Rhode Island"
"2008","1540","Newport News city","Virginia"
"2008","34","Newton County","Arkansas"
"2008","1073","Newton County","Georgia"
"2008","110","Newton County","Indiana"
"2008","76","Newton County","Mississippi"
"2008","494","Newton County","Missouri"
"2008","27","Newton County","Texas"
"2008","365","Nez Perce County","Idaho"
"2008","1764","Niagara County","New York"
"2008","26","Nicholas County","Kentucky"
"2008","101","Nicholas County","West Virginia"
"2008","229","Nicollet County","Minnesota"
"2008","16","Niobrara County","Wyoming"
"2008","283","Noble County","Indiana"
"2008","32","Noble County","Ohio"
"2008","56","Noble County","Oklahoma"
"2008","50","Nobles County","Minnesota"
"2008","172","Nodaway County","Missouri"
"2008","104","Nolan County","Texas"
"2008","36","Nome Census Area","Alaska"
"2008","5910","Norfolk County","Massachusetts"
"2008","1682","Norfolk city","Virginia"
"2008","39","Norman County","Minnesota"
"2008","15","North Slope Borough","Alaska"
"2008","53","Northampton County","North Carolina"
"2008","2633","Northampton County","Pennsylvania"
"2008","44","Northampton County","Virginia"
"2008","458","Northumberland County","Pennsylvania"
"2008","61","Northumberland County","Virginia"
"2008","11","Northwest Arctic Borough","Alaska"
"2008","12","Norton County","Kansas"
"2008","8","Norton city","Virginia"
"2008","68","Nottoway County","Virginia"
"2008","47","Nowata County","Oklahoma"
"2008","30","Noxubee County","Mississippi"
"2008","10","Nuckolls County","Nebraska"
"2008","2651","Nueces County","Texas"
"2008","239","Nye County","Nevada"
"2008","53","O'Brien County","Iowa"
"2008","9829","Oakland County","Michigan"
"2008","165","Obion County","Tennessee"
"2008","4536","Ocean County","New Jersey"
"2008","90","Oceana County","Michigan"
"2008","99","Ochiltree County","Texas"
"2008","386","Oconee County","Georgia"
"2008","328","Oconee County","South Carolina"
"2008","226","Oconto County","Wisconsin"
"2008","49","Ogemaw County","Michigan"
"2008","415","Ogle County","Illinois"
"2008","72","Oglethorpe County","Georgia"
"2008","39","Ohio County","Indiana"
"2008","81","Ohio County","Kentucky"
"2008","280","Ohio County","West Virginia"
"2008","1689","Okaloosa County","Florida"
"2008","153","Okanogan County","Washington"
"2008","146","Okeechobee County","Florida"
"2008","20","Okfuskee County","Oklahoma"
"2008","8127","Oklahoma County","Oklahoma"
"2008","239","Okmulgee County","Oklahoma"
"2008","309","Oktibbeha County","Mississippi"
"2008","665","Oldham County","Kentucky"
"2008","16","Oldham County","Texas"
"2008","11","Oliver County","North Dakota"
"2008","2008","Olmsted County","Minnesota"
"2008","32","Oneida County","Idaho"
"2008","1491","Oneida County","New York"
"2008","234","Oneida County","Wisconsin"
"2008","4422","Onondaga County","New York"
"2008","2722","Onslow County","North Carolina"
"2008","948","Ontario County","New York"
"2008","13","Ontonagon County","Michigan"
"2008","18119","Orange County","California"
"2008","8418","Orange County","Florida"
"2008","67","Orange County","Indiana"
"2008","2302","Orange County","New York"
"2008","1168","Orange County","North Carolina"
"2008","526","Orange County","Texas"
"2008","111","Orange County","Vermont"
"2008","330","Orange County","Virginia"
"2008","290","Orangeburg County","South Carolina"
"2008","16","Oregon County","Missouri"
"2008","207","Orleans County","New York"
"2008","137","Orleans County","Vermont"
"2008","1944","Orleans Parish","Louisiana"
"2008","37","Orocovis Municipio","Puerto Rico"
"2008","103","Osage County","Kansas"
"2008","104","Osage County","Missouri"
"2008","361","Osage County","Oklahoma"
"2008","12","Osborne County","Kansas"
"2008","1924","Osceola County","Florida"
"2008","22","Osceola County","Iowa"
"2008","81","Osceola County","Michigan"
"2008","30","Oscoda County","Michigan"
"2008","784","Oswego County","New York"
"2008","87","Otero County","Colorado"
"2008","346","Otero County","New Mexico"
"2008","122","Otoe County","Nebraska"
"2008","89","Otsego County","Michigan"
"2008","225","Otsego County","New York"
"2008","36","Ottawa County","Kansas"
"2008","2082","Ottawa County","Michigan"
"2008","275","Ottawa County","Ohio"
"2008","190","Ottawa County","Oklahoma"
"2008","264","Otter Tail County","Minnesota"
"2008","81","Ouachita County","Arkansas"
"2008","1214","Ouachita Parish","Louisiana"
"2008","27","Ouray County","Colorado"
"2008","1686","Outagamie County","Wisconsin"
"2008","96","Overton County","Tennessee"
"2008","117","Owen County","Indiana"
"2008","39","Owen County","Kentucky"
"2008","3","Owsley County","Kentucky"
"2008","40","Owyhee County","Idaho"
"2008","214","Oxford County","Maine"
"2008","11","Ozark County","Missouri"
"2008","797","Ozaukee County","Wisconsin"
"2008","93","Pacific County","Washington"
"2008","81","Page County","Iowa"
"2008","106","Page County","Virginia"
"2008","8292","Palm Beach County","Florida"
"2008","36","Palo Alto County","Iowa"
"2008","125","Palo Pinto County","Texas"
"2008","56","Pamlico County","North Carolina"
"2008","143","Panola County","Mississippi"
"2008","82","Panola County","Texas"
"2008","196","Park County","Colorado"
"2008","116","Park County","Montana"
"2008","128","Park County","Wyoming"
"2008","89","Parke County","Indiana"
"2008","1447","Parker County","Texas"
"2008","40","Parmer County","Texas"
"2008","4013","Pasco County","Florida"
"2008","322","Pasquotank County","North Carolina"
"2008","2799","Passaic County","New Jersey"
"2008","110","Patillas Municipio","Puerto Rico"
"2008","62","Patrick County","Virginia"
"2008","1920","Paulding County","Georgia"
"2008","106","Paulding County","Ohio"
"2008","51","Pawnee County","Kansas"
"2008","3","Pawnee County","Nebraska"
"2008","96","Pawnee County","Oklahoma"
"2008","161","Payette County","Idaho"
"2008","613","Payne County","Oklahoma"
"2008","199","Peach County","Georgia"
"2008","372","Pearl River County","Mississippi"
"2008","61","Pecos County","Texas"
"2008","33","Pembina County","North Dakota"
"2008","38","Pemiscot County","Missouri"
"2008","52","Pend Oreille County","Washington"
"2008","382","Pender County","North Carolina"
"2008","57","Pendleton County","Kentucky"
"2008","17","Pendleton County","West Virginia"
"2008","83","Pennington County","Minnesota"
"2008","1097","Pennington County","South Dakota"
"2008","1099","Penobscot County","Maine"
"2008","2449","Peoria County","Illinois"
"2008","32","Pepin County","Wisconsin"
"2008","10","Perkins County","Nebraska"
"2008","9","Perkins County","South Dakota"
"2008","77","Perquimans County","North Carolina"
"2008","5","Perry County","Alabama"
"2008","42","Perry County","Arkansas"
"2008","81","Perry County","Illinois"
"2008","140","Perry County","Indiana"
"2008","68","Perry County","Kentucky"
"2008","39","Perry County","Mississippi"
"2008","107","Perry County","Missouri"
"2008","130","Perry County","Ohio"
"2008","353","Perry County","Pennsylvania"
"2008","14","Perry County","Tennessee"
"2008","18","Pershing County","Nevada"
"2008","204","Person County","North Carolina"
"2008","194","Petersburg city","Virginia"
"2008","229","Pettis County","Missouri"
"2008","66","Penuelas Municipio","Puerto Rico"
"2008","224","Phelps County","Missouri"
"2008","64","Phelps County","Nebraska"
"2008","10732","Philadelphia County","Pennsylvania"
"2008","25","Phillips County","Arkansas"
"2008","36","Phillips County","Colorado"
"2008","7","Phillips County","Kansas"
"2008","22","Phillips County","Montana"
"2008","165","Piatt County","Illinois"
"2008","416","Pickaway County","Ohio"
"2008","74","Pickens County","Alabama"
"2008","194","Pickens County","Georgia"
"2008","828","Pickens County","South Carolina"
"2008","12","Pickett County","Tennessee"
"2008","78","Pierce County","Georgia"
"2008","25","Pierce County","Nebraska"
"2008","19","Pierce County","North Dakota"
"2008","7540","Pierce County","Washington"
"2008","302","Pierce County","Wisconsin"
"2008","97","Pike County","Alabama"
"2008","24","Pike County","Arkansas"
"2008","112","Pike County","Georgia"
"2008","80","Pike County","Illinois"
"2008","84","Pike County","Indiana"
"2008","185","Pike County","Kentucky"
"2008","169","Pike County","Mississippi"
"2008","76","Pike County","Missouri"
"2008","112","Pike County","Ohio"
"2008","580","Pike County","Pennsylvania"
"2008","9122","Pima County","Arizona"
"2008","7284","Pinal County","Arizona"
"2008","112","Pine County","Minnesota"
"2008","5446","Pinellas County","Florida"
"2008","40","Pipestone County","Minnesota"
"2008","55","Piscataquis County","Maine"
"2008","125","Pitkin County","Colorado"
"2008","1608","Pitt County","North Carolina"
"2008","313","Pittsburg County","Oklahoma"
"2008","331","Pittsylvania County","Virginia"
"2008","4","Piute County","Utah"
"2008","4358","Placer County","California"
"2008","106","Plaquemines Parish","Louisiana"
"2008","1153","Platte County","Missouri"
"2008","204","Platte County","Nebraska"
"2008","36","Platte County","Wyoming"
"2008","46","Pleasants County","West Virginia"
"2008","91","Plumas County","California"
"2008","170","Plymouth County","Iowa"
"2008","3962","Plymouth County","Massachusetts"
"2008","24","Pocahontas County","Iowa"
"2008","24","Pocahontas County","West Virginia"
"2008","174","Poinsett County","Arkansas"
"2008","112","Pointe Coupee Parish","Louisiana"
"2008","81","Polk County","Arkansas"
"2008","3947","Polk County","Florida"
"2008","200","Polk County","Georgia"
"2008","5076","Polk County","Iowa"
"2008","233","Polk County","Minnesota"
"2008","251","Polk County","Missouri"
"2008","21","Polk County","Nebraska"
"2008","98","Polk County","North Carolina"
"2008","613","Polk County","Oregon"
"2008","72","Polk County","Tennessee"
"2008","138","Polk County","Texas"
"2008","250","Polk County","Wisconsin"
"2008","695","Ponce Municipio","Puerto Rico"
"2008","48","Pondera County","Montana"
"2008","141","Pontotoc County","Mississippi"
"2008","298","Pontotoc County","Oklahoma"
"2008","565","Pope County","Arkansas"
"2008","6","Pope County","Illinois"
"2008","45","Pope County","Minnesota"
"2008","124","Poquoson city","Virginia"
"2008","1141","Portage County","Ohio"
"2008","464","Portage County","Wisconsin"
"2008","1769","Porter County","Indiana"
"2008","851","Portsmouth city","Virginia"
"2008","224","Posey County","Indiana"
"2008","192","Pottawatomie County","Kansas"
"2008","514","Pottawatomie County","Oklahoma"
"2008","905","Pottawattamie County","Iowa"
"2008","79","Potter County","Pennsylvania"
"2008","9","Potter County","South Dakota"
"2008","796","Potter County","Texas"
"2008","6","Powder River County","Montana"
"2008","58","Powell County","Kentucky"
"2008","14","Powell County","Montana"
"2008","55","Power County","Idaho"
"2008","135","Poweshiek County","Iowa"
"2008","257","Powhatan County","Virginia"
"2008","13","Prairie County","Arkansas"
"2008","7","Prairie County","Montana"
"2008","73","Pratt County","Kansas"
"2008","376","Preble County","Ohio"
"2008","73","Prentiss County","Mississippi"
"2008","6","Presidio County","Texas"
"2008","27","Presque Isle County","Michigan"
"2008","183","Preston County","West Virginia"
"2008","55","Price County","Wisconsin"
"2008","85","Prince Edward County","Virginia"
